Title,Score,Directors,Actors,url
校花的贴身高手,4.0,吴建新,曹曦月 / 徐开骋 / 黄伟晋 / 邵雨薇,https://movie.douban.com/subject/26445433/
爱情公寓外传,4.0,韦正,段倩茹 / 王楠 / 董博睿 / 徐佳琦,https://movie.douban.com/subject/4914623/
勇者胜,4.0,孙文学,周一围 / 战菁一 / 尹铸胜 / 李茂 / 吕一,https://movie.douban.com/subject/26894637/
另一种灿烂生活,4.0,庄训鑫,江铠同 / 朴海镇 / 张达明,https://movie.douban.com/subject/6716894/
仙侠剑,4.0,朱锐斌,蒋毅 / 刘庭羽 / 张晨光 / 汤镇业 / 徐申东,https://movie.douban.com/subject/20444531/
我的青春高八度,4.0,陈一俊,吴秀波 / 曾志伟 / 瞿颖 / 弦子 / 毕夏,https://movie.douban.com/subject/25885394/
领养,4.0,李妮,袁咏仪 / 丁海峰 / 胡杏儿 / 濮存昕 / 张曦文,https://movie.douban.com/subject/26425610/
穷孩子富孩子,4.0,李平,张倬闻 / 汤镇宗,https://movie.douban.com/subject/6939558/
福星盈门,4.4,韩兆,潘长江 / 韩兆 / 张大静 / 程野 / 陈嘉男,https://movie.douban.com/subject/30122584/
东风破,4.0,杜修斌,张笑君 / 刘小锋 / 牛丽燕 / 张铎,https://movie.douban.com/subject/26638516/
狐影,3.9,王利兴,何政军 / 徐雷智 / 王梓桐 / 侯传杲 / 葛玟希,https://movie.douban.com/subject/25923509/
剑侠,4.0,王伟廷 / 杨建武,李宗翰 / 海陆 / 吴俊余 / 郑逸桐 / 张明明,https://movie.douban.com/subject/25661516/
蚂蚱,4.0,金姝慧,蒋欣 / 迟嘉 / 林源 / 夏凡 / 曾虹畅,https://movie.douban.com/subject/26337852/
雪鹰,4.0,陈冠龙,王强 / 金晨 / 万弘杰 / 赵芮 / 姚安濂,https://movie.douban.com/subject/25709710/
战魂,4.0,宏胤,李健 / 张雯 / 景岗山 / 王乐君 / 张宁江,https://movie.douban.com/subject/25700843/
硬骨头,4.0,马跃千,吴其江 / 李梅可 / 褚峰 / 郭东文 / 葛玟希,https://movie.douban.com/subject/26358592/
嫁给爱情,4.0,王小康,李晨 / 韩雨芹 / 贾青 / 潘虹 / 李昊臻,https://movie.douban.com/subject/10581283/
小时代,3.9,瞿友宁,何润东 / 陈意涵 / 江铠同 / 乔任梁 / 李易峰,https://movie.douban.com/subject/7161723/
求婚大作战,3.9,毛小睿,张艺兴 / 陈都灵 / 张智霖 / 李程彬 / 张昊唯,https://movie.douban.com/subject/26743546/
侠客行,3.9,韦雄 / 赵箭,蔡宜达 / 张嘉倪 / 李净洋 / 马羚 / 刘锡明,https://movie.douban.com/subject/25864160/
大唐双龙传,3.9,王晶,方力申 / 陈国坤 / 司光敏 / 李佳佳 / 应采儿,https://movie.douban.com/subject/5356178/
英雄使命,3.9,林建中,王珂 / 王新 / 周楚濋 / 林爽 / 邹涵虹,https://movie.douban.com/subject/6974529/
我的朋友陈白露小姐,3.9,陈昆晖,陈艳茜 / 张天爱 / 屈楚萧 / 李子峰 / 李茜,https://movie.douban.com/subject/26363170/
幸福归来,3.9,沈怡,李沁 / 吴卓羲 / 童苡萱 / 杨雨婷 / 秦焰,https://movie.douban.com/subject/25986115/
风光大嫁,3.9,鄢钷,蒋梦婕 / 丹尼斯·吴 / 吕佳容 / 张粟 / 是安,https://movie.douban.com/subject/26882225/
我的爱情撞上了战争,3.9,潘越,巩峥 / 徐梵溪 / 肖荣生,https://movie.douban.com/subject/26710393/
谢文东,3.9,林弢 / 胡宗祥,黄嫀砚 / 白瑶 / 孟飞,https://movie.douban.com/subject/25892159/
新京华烟云,3.9,丁仰国,李晟 / 李曼 / 李承炫 / 高梓淇 / 阚清子,https://movie.douban.com/subject/23940563/
疯狂天后,3.9,闵斗植,李嘉文 / 王信然 / 陈鹏万里,https://movie.douban.com/subject/26790171/
黑狐之风影,3.9,张建,吴承轩 / 王梓桐 / 崔宝月,https://movie.douban.com/subject/26638526/
铁血尖刀,3.9,王国良,沈晓海 / 刘小锋,https://movie.douban.com/subject/11632435/
遥远的距离,3.9,王义明,张博 / 徐百卉 / 任东霖 / 樊昱君 / 丁子玲,https://movie.douban.com/subject/26878993/
恋了爱了,3.9,何丽萍,严屹宽 / 杜若溪 / 沈泰 / 高瑜 / 岳跃利,https://movie.douban.com/subject/20502345/
妈妈向前冲,3.9,张自强,秦海璐 / 郭晓东 / 胡兵 / 解惠清 / 陆昱霖,https://movie.douban.com/subject/25853050/
一个鬼子都不留,3.9,王滨,于震 / 马少骅 / 宋佳伦,https://movie.douban.com/subject/6981329/
亲爱的，回家,3.9,罗灿然,韓雪 / 于娜 / 胡兵,https://movie.douban.com/subject/6861604/
天狼星行动,3.9,李小亭,周知 / 刘恩佑 / 梁爱琪 / 张光北 / 王奎荣,https://movie.douban.com/subject/19997890/
错恨,3.9,孙文学,孙岩 / 佟丽娅 / 娄淇 / 陈虹池 / 徐露,https://movie.douban.com/subject/5351279/
利箭纵横,3.9,王飞,于震 / 王力可 / 赵达 / 左腾云,https://movie.douban.com/subject/24153221/
奶奶再爱我一次,3.9,陈朱煌,江宏恩 / 萧蔷 / 张宇菲,https://movie.douban.com/subject/6866836/
天才碰麻瓜,3.9,宋洋,路宏 / 姜瑞佳 / 林佑威 / 高曙光 / 王子文,https://movie.douban.com/subject/10461369/
新嘻哈四重奏,3.9,蒋卓原,孙坚 / 陈彦妃 / 韩艺博,https://movie.douban.com/subject/26022317/
遇见爱情的利先生,3.8,陈铭章,陈晓 / 周冬雨 / 叶青 / 刘雪华 / 肖涵,https://movie.douban.com/subject/25804529/
两生花,3.8,林添一,刘恺威 / 王丽坤 / 高仁 / 顾璇 / 霍政谚,https://movie.douban.com/subject/26088145/
新济公活佛,3.8,梁辛全 / 刘嘉靖,陈浩民 / 陈紫函 / 林子聪 / 陈威翰,https://movie.douban.com/subject/24840621/
太平公主秘史,3.8,李翰韬,贾静雯 / 郑爽 / 张翰 / 袁弘 / 李湘,https://movie.douban.com/subject/6796130/
半妖倾城2,3.8,任海曜,张哲瀚 / 李一桐 / 阚清子 / 戴向宇 / 张逸杰,https://movie.douban.com/subject/26899028/
传奇大亨,3.8,庄训鑫,张翰 / 贾青 / 陈乔恩 / 宋轶 / 谭凯,https://movie.douban.com/subject/26425608/
怪侠欧阳德,3.8,林添一,小沈阳 / 沈春阳 / 林江国 / 张亮 / 李晟,https://movie.douban.com/subject/6518755/
护宝联盟,3.8,余明生,陈楚河 / 钟欣潼 / 曹操 / 伊莉莎 / 李修贤,https://movie.douban.com/subject/25778438/
巨神战击队,3.8,洪彬,何超 / 上官梁越 / 刘禹希 / 罗鸣 / 诸笑笑,https://movie.douban.com/subject/20444625/
贤妻,3.8,林添一,刘涛 / 保剑锋 / 谢祖武 / 徐立 / 王泫伊,https://movie.douban.com/subject/10563773/
华丽一族,3.8,曾丽珍 / 王丽文,李欣汝 / 李学庆 / 高以翔 / 许绍雄 / 常索妮,https://movie.douban.com/subject/10573564/
欢乐元帅,3.8,李惠民,蔡卓妍 / 钟欣潼 / 古巨基 / 邵美琪,https://movie.douban.com/subject/6307266/
我是赵传奇,3.8,海顿,海顿 / 翁虹 / 赵恒煊 / 杜旭东 / 宋笠娜,https://movie.douban.com/subject/26378138/
绝地刀锋,3.8,马鲁剑,张洪睿 / 申军谊 / 张晞临 / 刘雨鑫 / 王骏毅,https://movie.douban.com/subject/20388218/
女怕嫁错郎,3.8,林和平,闫学晶 / 赵君,https://movie.douban.com/subject/26427148/
铁血军魂,3.8,金霖 / 李晓强,章贺 / 李曼,https://movie.douban.com/subject/26633441/
暗战危城,3.8,黄家辉,戚玉武 / 杨思琦,https://movie.douban.com/subject/26344994/
天地姻缘七仙女,3.8,霍耀良,吴庆哲 / 陈浩民 / 李解 / 张俪,https://movie.douban.com/subject/6224529/
我是传奇,3.8,徐宗政,朱雨辰 / 吴樾 / 周知 / 斯琴高娃 / 游琳姝,https://movie.douban.com/subject/6889577/
我的老爸是卧底,3.8,赵立军,闫学晶 / 孙松 / 刘莉莉 / 杨梅 / 陈思斯,https://movie.douban.com/subject/26638406/
刀光枪影,3.8,张东东,刘恩佑 / 吕一 / 何明翰 / 寇振海 / 木幡龙,https://movie.douban.com/subject/26287787/
狐仙,3.8,叶昭仪,秋瓷炫 / 迟帅 / 徐锦江 / 张培,https://movie.douban.com/subject/6801453/
九丹,3.8,鹿峰 / 杨玄,赵锦焘 / 赖雅妍 / 丁勇岱 / 周知 / 田丽,https://movie.douban.com/subject/20393795/
钱塘传奇,3.8,李力安,汤镇业 / 余少群 / 汤镇宗 / 杨菲洋 / 郭珍霓,https://movie.douban.com/subject/24696597/
伏击,3.8,国建勇,刘庭羽 / 徐佳 / 李泽锋 / 贾宗超 / 蒋毅,https://movie.douban.com/subject/25975254/
黎明,3.8,潘建军,汤镇业 / 蒋林静 / 方中信 / 蓝燕 / 魏宗万,https://movie.douban.com/subject/19944058/
仙剑云之凡,3.7,林玉芬,韩东君 / 古力娜扎 / 郑元畅 / 金晨 / 小彩旗,https://movie.douban.com/subject/26382698/
舞法天女朵法拉,3.7,董燕萍,苗钟真 / 林丹妮 / 王陈怡娴 / 陈柯帆,https://movie.douban.com/subject/26779274/
隋唐英雄3,3.7,王响伟,张卫健 / 刘晓庆 / 黄海冰 / 刘梓娇 / 张睿,https://movie.douban.com/subject/23046448/
柠檬初上,3.7,刘俊杰,刘恺威 / 孙艺洲 / 古力娜扎 / 康宁 / 张杨果而,https://movie.douban.com/subject/26633276/
铠甲勇士捕将,3.7,曹申军,赖艺,https://movie.douban.com/subject/26602326/
何所冬暖，何所夏凉,3.7,詹成霖 / 张驰,贾乃亮 / 王子文 / 陈晓东 / 刘畅 / 孙佳雨,https://movie.douban.com/subject/26640865/
初遇在光年之外,3.7,杨浩宇,陈若轩 / 徐娇 / 田一彤 / 晁然,https://movie.douban.com/subject/26630706/
因为爱情有多美,3.7,高先明,海陆 / 蒋毅 / 彭冠英 / 赵樱子 / 李泰,https://movie.douban.com/subject/24840629/
恶作剧之吻,3.7,林清芳,李玉玺 / 蔡灿得 / 洪胜德,https://movie.douban.com/subject/26776472/
功夫之爱的速递,3.7,刘雪松,杜淳 / 姚笛 / 释小龙 / 韩烨 / 高姝瑶,https://movie.douban.com/subject/26219676/
加油爱人,3.7,张博昱,陈晓东 / 唐艺昕 / 徐正溪 / 毛林林 / 孙骁骁,https://movie.douban.com/subject/25725745/
知青家庭,3.7,苏舟,任程伟 / 李琳 / 何昊阳 / 王妍苏 / 杨梅,https://movie.douban.com/subject/25865839/
最后一战,3.8,林峰 / 王飞,高云翔 / 秋瓷炫 / 章贺 / 彭婧,https://movie.douban.com/subject/20388203/
校花的贴身高手2,3.7,张修诚,李宗霖 / 黄一琳 / 王姿允 / 陆怡璇,https://movie.douban.com/subject/26828025/
向着胜利前进,3.7,林建中,吴奇隆 / 甘婷婷 / 谢孟伟 / 王新 / 叶祖新,https://movie.douban.com/subject/11625180/
美丽谎言,3.7,金韬,刘之冰 / 李颖 / 徐以若 / 郝岩 / 茹萍,https://movie.douban.com/subject/25874877/
养个孩子不容易,3.7,汪锡宏,田海蓉 / 江祖平 / 徐申东,https://movie.douban.com/subject/26616342/
东江英雄刘黑仔,3.7,谭俏,贾青 / 王雷,https://movie.douban.com/subject/25727927/
女人不容易,3.7,澄丰,姚芊羽 / 巩峥 / 孙晶晶 / 王倩一 / 高明,https://movie.douban.com/subject/26106893/
女婿难当,3.7,冯兴华,方子哥 / 李勤勤 / 徐秀林 / 高鑫 / 杨蓉,https://movie.douban.com/subject/5370344/
血雨母子情,3.7,侯明杰,韩青 / 谢君豪 / 张恒 / 孙天宇,https://movie.douban.com/subject/10534455/
猎魔,3.7,沈晓海,陈紫函 / 刘小锋 / 方子哥 / 舒耀瑄 / 吕一丁,https://movie.douban.com/subject/21372198/
封神英雄榜,3.6,王伟廷 / 杨建武,陈键锋 / 张馨予 / 姜鸿 / 张明明 / 张迪,https://movie.douban.com/subject/24525191/
薛平贵与王宝钏,3.6,林添一,陈浩民 / 宣萱 / 馨子,https://movie.douban.com/subject/10598277/
那片星空那片海 贰,3.6,卫翰韬,冯绍峰 / 郭碧婷 / 王阳明 / 刘恩佑 / 刘萌萌,https://movie.douban.com/subject/26857611/
白衣校花与大长腿,3.6,郑军,郝允祥 / 袁冰妍,https://movie.douban.com/subject/25923510/
因为爱情有奇迹,3.6,高先明,赵樱子 / 彭冠英 / 林佑威 / 路晨,https://movie.douban.com/subject/26087946/
养母的花样年华,3.6,杜军,王雅捷 / 王挺 / 周扬 / 王丽云 / 史光辉,https://movie.douban.com/subject/27113671/
咱家,3.6,汪锡宏,于晓光 / 吴越 / 娜仁花,https://movie.douban.com/subject/26974599/
利箭行动,3.6,国建勇,吴晓敏 / 于震 / 杨烁 / 刘萌萌 / 刘流,https://movie.douban.com/subject/19965217/
硬骨头之绝地归途,3.6,马跃千,韩栋 / 徐小飒 / 郭东文 / 张润,https://movie.douban.com/subject/26918944/
猎人笔记之谜,3.5,尤小刚,陈小春 / 元华 / 维克多·洛吉诺夫 / 娜杰日达·格列洛娃 / 万妮恩,https://movie.douban.com/subject/4739927/
多情江山,3.6,李惠民,高云翔 / 袁咏仪 / 侯梦瑶 / 亓航 / 徐麒雯,https://movie.douban.com/subject/24704948/
上错花轿之三嫁奇缘,3.6,张子恩,邱心志 / 唐艺昕 / 何明翰 / 孙耀琦 / 李晓川,https://movie.douban.com/subject/20438456/
天涯女人心,3.6,罗长安,郑凯 / 薛佳凝 / 张译木 / 宗峰岩 / 赵锦焘,https://movie.douban.com/subject/25926751/
金玉满堂,3.6,黄建勋 / 苏沅峰,胡杏儿 / 穆婷婷 / 黄少祺 / 蒋毅 / 陆昱霖,https://movie.douban.com/subject/10531254/
巨浪,3.6,苏舟,韩雪 / 张博 / 印小天 / 金晶 / 吕中,https://movie.douban.com/subject/26252052/
我叫刘传说,3.6,刘涛,钱泳辰 / 斓曦 / 张一鸾 / 郭秋成 / 宋庆,https://movie.douban.com/subject/26274917/
枪火,3.6,虎子,马雅舒 / 朱泳腾 / 冯恩鹤 / 王泷正 / 陈创,https://movie.douban.com/subject/20458805/
凤囚凰,3.5,李慧珠 / 邓伟恩 / 李公乐 / 黄斌,关晓彤 / 宋威龙 / 张逸杰 / 白鹿 / 吴谨言,https://movie.douban.com/subject/26359236/
新还珠格格,3.5,李平 / 丁仰国,李晟 / 海陆 / 邱心志 / 张睿 / 邓萃雯,https://movie.douban.com/subject/4935039/
思美人,3.5,张孝正 / 丁仰国,马可 / 张馨予 / 乔振宇 / 易烊千玺 / 李子峰,https://movie.douban.com/subject/26606744/
花谢花飞花满天,3.5,赖水清 / 谭锐铭,何润东 / 张馨予 / 朱一龙 / 李心艾 / 朱梓骁,https://movie.douban.com/subject/26923018/
我们的爱,3.5,易寒,潘虹 / 靳东 / 童蕾 / 王芷璇 / 党涛,https://movie.douban.com/subject/26648963/
花千骨2015,3.5,邹曦,赵丽颖 / 蒋方婷 / 马可 / 董春辉 / 王修泽,https://movie.douban.com/subject/26611831/
抗日奇侠,3.5,刘仕裕,王新军 / 尔玛依娜 / 徐亮 / 白雨 / 马京京,https://movie.douban.com/subject/5332635/
新洛神,3.5,朱莉莉 / 王淑志,李依晓 / 杨洋 / 李进荣 / 张迪 / 姜鸿,https://movie.douban.com/subject/20426967/
那片星空那片海,3.5,卫翰韬 / 邓衍成,冯绍峰 / 郭碧婷 / 王阳明 / 王萌黎 / 隋咏良,https://movie.douban.com/subject/26613421/
江南四大才子,3.5,李力持,刘恺威 / 迟帅 / 高昊 / 李立 / 张俪,https://movie.douban.com/subject/10604240/
天天有喜之人间有爱,3.5,陈美麟 / 梁国冠,陈浩民 / 穆婷婷 / 陈紫函 / 陆昱霖 / 周明增,https://movie.douban.com/subject/25857302/
藏地密码,3.5,曹东吾,何润东 / 李纯 / 范世琦 / 沈建宏 / 牟星,https://movie.douban.com/subject/26613438/
幻城凡世,3.5,周琳皓,冯绍峰 / 张雨绮 / 马天宇 / 张萌 / 徐可,https://movie.douban.com/subject/26919007/
嫂子·嫂子,3.5,白涛,李晟 / 于震 / 白雨 / 安雅萍 / 杨婷婷,https://movie.douban.com/subject/26003812/
校花前传之很纯很暧昧,3.5,李伯恩,敖犬 / 赵奕欢 / 陈柏融 / 叶熙祺,https://movie.douban.com/subject/26939227/
英雄联盟,3.5,林建中,王挺 / 王珂 / 魏炳桦 / 胡洋 / 谢孟伟,https://movie.douban.com/subject/25731124/
我的抗战之铁血轻奇兵,3.7,陈伟祥,朱泳腾 / 樊少皇 / 于承惠 / 徐少强 / 丁勇岱,https://movie.douban.com/subject/26101083/
九九,3.5,张惠中,王茜华 / 沈航 / 吴军忱 / 刘滢 / 李乃文,https://movie.douban.com/subject/26638460/
辣椒与泡菜,3.5,花箐,谢娜,https://movie.douban.com/subject/5942170/
骄阳似我,3.5,杨永春,田亮 / 伊一 / 沈泰 / 郑浩南 / 翁虹,https://movie.douban.com/subject/21264287/
战火中的兄弟,3.5,寇占文 / 陈晓雷,曹炳琨 / 原雨 / 石兆琪,https://movie.douban.com/subject/26870211/
神枪之出生入死,3.5,张国庆,袁志博 / 徐僧 / 文静 / 马诗红 / 陶宇佳,https://movie.douban.com/subject/11627067/
踮起脚尖吻到爱,3.5,麦大杰,金桢勋 / 姚笛 / 艾如 / 巫迪文 / 裴蓓,https://movie.douban.com/subject/6804876/
女人的抗战,3.5,彭景泉,温峥嵘 / 陈昊 / 高明 / 曾黎,https://movie.douban.com/subject/25984839/
创业时代,3.4,安建,黄轩 / 杨颖 / 周一围 / 宋轶 / 啜妮,https://movie.douban.com/subject/26665352/
谈判官,3.4,刘一志,杨幂 / 黄子韬 / 郭品超 / 毛林林 / 杨菲洋,https://movie.douban.com/subject/26727942/
宫锁连城,3.4,李慧珠,陆毅 / 袁姗姗 / 杨蓉 / 戴娇倩 / 高云翔,https://movie.douban.com/subject/22524414/
山海经之赤影传说,3.4,朱锐斌 / 扈耀之,张翰 / 古力娜扎 / 关智斌 / 高钧贤 / 蓝盈莹,https://movie.douban.com/subject/25964209/
美人私房菜,3.4,梁辛全,郑爽 / 马天宇 / 蒋毅 / 苑琼丹 / 吴军,https://movie.douban.com/subject/25789443/
武神赵子龙,3.4,国建勇,林更新 / 林允儿 / 贾青 / 邹兆龙 / 于荣光,https://movie.douban.com/subject/26235197/
花落宫廷错流年,3.4,麦田,赵滨 / 李莎旻子 / 郑晓东 / 郑拓疆 / 桑娜,https://movie.douban.com/subject/27068975/
隋唐英雄4,3.4,李翰韬,张卫健 / 刘晓庆 / 郑国霖 / 叶祖新 / 孙耀琦,https://movie.douban.com/subject/25850302/
封神英雄,3.4,杨健武,陈键锋 / 李依晓 / 张迪 / 张明明,https://movie.douban.com/subject/25832712/
明若晓溪,3.4,吴建新,曾沛慈 / 林子闳 / 蔡颐榛 / 马振桓 / 徐开骋,https://movie.douban.com/subject/25852272/
我的小姨,3.4,顾晶,童蕾 / 朱泳腾 / 赵峥 / 刘威葳,https://movie.douban.com/subject/26963224/
怒江之战,3.4,陈皓威,孙艺洲 / 贾青 / 赵毅新 / 李茂 / 王妍之,https://movie.douban.com/subject/26377687/
示铃录,3.3,林楠,许景媛 / 孟阿赛 / 李乃文 / 李宗翰 / 王美人,https://movie.douban.com/subject/26339608/
擒狼,3.3,张文东,蒲巴甲 / 孙大川,https://movie.douban.com/subject/26606733/
幸福爱人,3.4,张博昱,陈晓东 / 唐艺昕 / 徐正溪 / 毛林林 / 孙骁骁,https://movie.douban.com/subject/25727456/
蜂鸟,3.4,马鲁剑,刘恺威 / 张佳宁 / 李溪芮 / 毛毅,https://movie.douban.com/subject/26325456/
我是机器人,3.4,黄文利,王宝强 / 范明 / 刘晓洁 / 徐洪浩 / 陶慧敏,https://movie.douban.com/subject/11625493/
解放海南岛,3.4,郭大群,孙磊 / 张琳 / 李克俭 / 孔祥玉 / 陈姗姗,https://movie.douban.com/subject/4942469/
涛女郎,3.4,张孝正,林佑威 / 李毓芬 / 张熙媛 / 温升豪 / 杨晨,https://movie.douban.com/subject/25899605/
包笑公堂,3.4,管晓杰,秦汉擂 / 赵奕欢 / 文卓,https://movie.douban.com/subject/25900875/
冬暖花会开,3.4,乌兰塔娜,邓家佳 / 赵久毅 / 李肖宁 / 白恩 / 陶慧敏,https://movie.douban.com/subject/24849551/
我的吸血鬼男友,3.4,丁伦,醋醋,https://movie.douban.com/subject/26761337/
天使艾美丽,3.4,潘小扬,芦芳生 / 姜瑞佳 / 萧浩冉 / 邵桐,https://movie.douban.com/subject/19966115/
战雷神,3.4,赵浚凯,王挺 / 杜志国,https://movie.douban.com/subject/10448981/
我家厨房,3.4,白丽丽,田岷 / 李勤勤 / 赵秦,https://movie.douban.com/subject/25899402/
大话西游之爱你一万年,3.3,朱锐斌,黄子韬 / 尹正 / 赵艺 / 刘天佐 / 杜若溪,https://movie.douban.com/subject/26743549/
石敢当之雄峙天东,3.3,钱雁秋,张子健 / 刘德凯 / 六小龄童 / 淳于珊珊 / 钱雁秋,https://movie.douban.com/subject/25880954/
利刃出击,3.3,刘猛,杨烁 / 牟星 / 范雷 / 翟小兴 / 江水,https://movie.douban.com/subject/26979088/
女管家,3.3,胡储玺,张钧甯 / 刘欢 / 刘韦伯 / 谢君豪 / 端木崇慧,https://movie.douban.com/subject/26635351/
绝地枪王2,3.3,张多福,周扬 / 牛宝军 / 曹磊 / 王建国 / 程思寒,https://movie.douban.com/subject/26638543/
青年霍元甲之冲出江湖,3.3,都晓,李浩轩 / 刘真君 / 郭常辉 / 黄诗佳 / 徐少强,https://movie.douban.com/subject/25837698/
凤凰牡丹,3.3,罗灿然,谭耀文 / 李泰兰 / 蒋毅 / 伊一 / 米雪,https://movie.douban.com/subject/20388264/
